timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1447164966003016,9,51.760592,-1.261215,62.462297,1.816592,1.501507,4.167996,5735841.469013,619999.973119,-62.462297,30U
1447164966203059,9,51.760592,-1.261215,62.484896,1.816611,1.501503,4.167922,5735841.477534,619999.974419,-62.484896,30U
1447164966403118,9,51.760592,-1.261215,62.488666,1.816633,1.501549,4.167610,5735841.477739,619999.976936,-62.488666,30U
1447164966603159,9,51.760592,-1.261215,62.485844,1.816645,1.501556,4.167627,5735841.463868,619999.974283,-62.485844,30U
1447164966803019,9,51.760592,-1.261215,62.514148,1.816616,1.501547,4.167675,5735841.463809,619999.966352,-62.514148,30U
1447164967003007,9,51.760592,-1.261215,62.524081,1.816604,1.501483,4.166909,5735841.457193,619999.965797,-62.524081,30U
1447164967203005,9,51.760592,-1.261215,62.533885,1.816623,1.501479,4.166835,5735841.458527,619999.958427,-62.533885,30U
1447164967403043,9,51.760592,-1.261215,62.546268,1.816621,1.501446,4.166940,5735841.466967,619999.955693,-62.546268,30U
1447164967603025,9,51.760592,-1.261215,62.565015,1.816705,1.501516,4.167292,5735841.456778,619999.949610,-62.565015,30U
1447164967802953,9,51.760592,-1.261215,62.550183,1.816813,1.501588,4.167302,5735841.455802,619999.956574,-62.550183,30U
1447164968002994,9,51.760592,-1.261215,62.544927,1.816757,1.501531,4.166865,5735841.447909,619999.954524,-62.544927,30U
1447164968203050,9,51.760592,-1.261215,62.558262,1.816776,1.501526,4.166791,5735841.452067,619999.953695,-62.558262,30U
1447164968402970,9,51.760592,-1.261215,62.576094,1.816629,1.501387,4.166312,5735841.463056,619999.950031,-62.576094,30U
1447164968603086,9,51.760592,-1.261215,62.575143,1.816676,1.501443,4.166562,5735841.468912,619999.954503,-62.575143,30U
1447164968803135,9,51.760592,-1.261215,62.589750,1.816823,1.501469,4.166517,5735841.482920,619999.965712,-62.589750,30U
1447164969002961,9,51.760592,-1.261215,62.585974,1.816716,1.501400,4.166309,5735841.485205,619999.971808,-62.585974,30U
1447164969202980,9,51.760592,-1.261215,62.577915,1.816735,1.501395,4.166235,5735841.483450,619999.975965,-62.577915,30U
1447164969402963,9,51.760592,-1.261215,62.560045,1.816728,1.501411,4.165913,5735841.484440,619999.981197,-62.560045,30U
1447164969602954,9,51.760592,-1.261215,62.569606,1.816754,1.501428,4.166287,5735841.472288,619999.975697,-62.569606,30U
1447164969802995,9,51.760592,-1.261215,62.598611,1.816730,1.501345,4.165935,5735841.462854,619999.977144,-62.598611,30U
1447164970002982,9,51.760592,-1.261215,62.606217,1.816620,1.501285,4.165597,5735841.479675,619999.982889,-62.606217,30U
1447164970202925,9,51.760592,-1.261215,62.633432,1.816639,1.501280,4.165524,5735841.479185,619999.987360,-62.633432,30U
1447164970402947,9,51.760592,-1.261215,62.657642,1.816682,1.501305,4.165663,5735841.485304,619999.987924,-62.657642,30U
1447164970602945,9,51.760592,-1.261215,62.653360,1.816630,1.501260,4.165479,5735841.487002,619999.991181,-62.653360,30U
1447164970802949,9,51.760592,-1.261215,62.629828,1.816638,1.501225,4.165456,5735841.494757,619999.998779,-62.629828,30U
1447164971002894,9,51.760592,-1.261214,62.638267,1.816755,1.501312,4.165698,5735841.493344,620000.004738,-62.638267,30U
1447164971203012,9,51.760592,-1.261214,62.633267,1.816774,1.501307,4.165624,5735841.488908,620000.005020,-62.633267,30U
1447164971403037,9,51.760592,-1.261215,62.640326,1.816947,1.501421,4.165821,5735841.477539,620000.003793,-62.640326,30U
1447164971602878,9,51.760592,-1.261215,62.624656,1.816866,1.501351,4.165608,5735841.479134,620000.003260,-62.624656,30U
1447164971802811,9,51.760592,-1.261214,62.642851,1.816861,1.501312,4.165559,5735841.489456,620000.004870,-62.642851,30U
1447164972002637,9,51.760592,-1.261214,62.637010,1.816819,1.501274,4.165116,5735841.495145,620000.004316,-62.637010,30U
1447164972202917,9,51.760592,-1.261214,62.646874,1.816838,1.501270,4.165042,5735841.505123,620000.012911,-62.646874,30U
1447164972402836,9,51.760592,-1.261214,62.624685,1.817033,1.501370,4.165619,5735841.503007,620000.017336,-62.624685,30U
1447164972602878,9,51.760592,-1.261214,62.621462,1.816944,1.501351,4.165446,5735841.504196,620000.014813,-62.621462,30U
1447164972802946,9,51.760592,-1.261214,62.637293,1.817043,1.501362,4.165224,5735841.502721,620000.013737,-62.637293,30U
1447164973002874,9,51.760592,-1.261214,62.656216,1.816839,1.501260,4.164723,5735841.499324,620000.005886,-62.656216,30U
1447164973202789,9,51.760592,-1.261214,62.657156,1.816955,1.501358,4.165019,5735841.511893,620000.005867,-62.657156,30U
1447164973402837,9,51.760592,-1.261214,62.661144,1.816979,1.501344,4.164992,5735841.506962,620000.004672,-62.661144,30U
1447164973602572,9,51.760592,-1.261214,62.661073,1.816947,1.501337,4.164979,5735841.514067,620000.010765,-62.661073,30U
1447164973802861,9,51.760592,-1.261214,62.650750,1.816944,1.501306,4.164858,5735841.509673,620000.014823,-62.650750,30U
1447164974002786,9,51.760592,-1.261214,62.653644,1.816977,1.501303,4.164429,5735841.522519,620000.024397,-62.653644,30U
1447164974202773,9,51.760592,-1.261214,62.678894,1.816924,1.501256,4.164445,5735841.521826,620000.011459,-62.678894,30U
1447164974402820,9,51.760593,-1.261214,62.664367,1.817046,1.501298,4.164680,5735841.539093,620000.013141,-62.664367,30U
1447164974602562,9,51.760593,-1.261214,62.692685,1.817104,1.501291,4.164440,5735841.535648,620000.013088,-62.692685,30U
1447164974802792,9,51.760593,-1.261214,62.677604,1.817097,1.501262,4.164113,5735841.540981,620000.011604,-62.677604,30U
1447164975002815,9,51.760593,-1.261215,62.679532,1.817119,1.501347,4.164086,5735841.529552,620000.000914,-62.679532,30U
1447164975202762,9,51.760592,-1.261215,62.678168,1.817138,1.501342,4.164012,5735841.521306,619999.999760,-62.678168,30U
1447164975402547,9,51.760592,-1.261215,62.643052,1.817201,1.501283,4.163818,5735841.515539,619999.978601,-62.643052,30U
1447164975602731,9,51.760592,-1.261215,62.621649,1.817612,1.501419,4.164261,5735841.509658,619999.934898,-62.621649,30U
1447164975802725,9,51.760592,-1.261216,62.597159,1.818324,1.501826,4.166486,5735841.497779,619999.869461,-62.597159,30U
1447164976002745,9,51.760592,-1.261217,62.617272,1.818947,1.502124,4.167014,5735841.496458,619999.808398,-62.617272,30U
1447164976202880,9,51.760592,-1.261218,62.620282,1.818966,1.502119,4.166940,5735841.486094,619999.738990,-62.620282,30U
1447164976402825,9,51.760592,-1.261219,62.618051,1.818255,1.501713,4.163921,5735841.484726,619999.666606,-62.618051,30U
1447164976602834,9,51.760592,-1.261221,62.619391,1.817627,1.501393,4.162670,5735841.459437,619999.583286,-62.619391,30U
1447164976802787,9,51.760592,-1.261222,62.607160,1.817784,1.501393,4.163111,5735841.447475,619999.497101,-62.607160,30U
1447164977002567,9,51.760592,-1.261223,62.629818,1.817642,1.501348,4.162200,5735841.422748,619999.393275,-62.629818,30U
1447164977202621,9,51.760592,-1.261225,62.660760,1.817661,1.501343,4.162126,5735841.405738,619999.288842,-62.660760,30U
1447164977402681,9,51.760591,-1.261227,62.663483,1.818204,1.501455,4.163487,5735841.364785,619999.177899,-62.663483,30U
1447164977602724,9,51.760591,-1.261228,62.665480,1.817894,1.501291,4.162585,5735841.339982,619999.061749,-62.665480,30U
1447164977802748,9,51.760591,-1.261230,62.659010,1.818247,1.501500,4.162950,5735841.321064,619998.921044,-62.659010,30U
1447164978003063,9,51.760591,-1.261232,62.668981,1.818944,1.501598,4.165519,5735841.292366,619998.784798,-62.668981,30U
1447164978202730,9,51.760591,-1.261234,62.681970,1.818963,1.501594,4.165446,5735841.282715,619998.647736,-62.681970,30U
1447164978402529,9,51.760591,-1.261236,62.674116,1.819320,1.502053,4.167176,5735841.265986,619998.498474,-62.674116,30U
1447164978602743,9,51.760590,-1.261239,62.641368,1.820599,1.502529,4.169411,5735841.231821,619998.342025,-62.641368,30U
1447164978802516,9,51.760590,-1.261241,62.647960,1.821037,1.502546,4.167528,5735841.212504,619998.191613,-62.647960,30U
1447164979002638,9,51.760590,-1.261243,62.656638,1.819781,1.502033,4.165547,5735841.212832,619998.035096,-62.656638,30U
1447164979202697,9,51.760590,-1.261246,62.674603,1.819800,1.502028,4.165473,5735841.208201,619997.865933,-62.674603,30U
1447164979402977,8,51.760586,-1.261251,61.637486,1.940170,1.531737,4.407578,5735840.703109,619997.479254,-61.637486,30U
1447164979602641,9,51.760606,-1.261291,63.964072,2.073924,1.509119,5.221005,5735842.888325,619994.717147,-63.964072,30U
1447164979802889,9,51.760606,-1.261294,63.952019,2.074327,1.509067,5.221360,5735842.879102,619994.504298,-63.952019,30U
1447164980002419,8,51.760606,-1.261297,63.966583,2.075576,1.509282,5.222760,5735842.898587,619994.289562,-63.966583,30U
1447164980202590,8,51.760606,-1.261300,63.994140,2.075598,1.509275,5.222769,5735842.927633,619994.067307,-63.994140,30U
1447164980402532,8,51.760607,-1.261304,64.123768,2.100684,1.512698,5.257324,5735843.024965,619993.821315,-64.123768,30U
1447164980602614,8,51.760608,-1.261307,64.120213,2.100730,1.512702,5.257380,5735843.060939,619993.555000,-64.120213,30U
1447164980802960,8,51.760608,-1.261311,64.172646,2.101036,1.512831,5.257507,5735843.104908,619993.301228,-64.172646,30U
1447164981002940,8,51.760608,-1.261315,64.091086,2.093550,1.511867,5.246826,5735843.109412,619993.020721,-64.091086,30U
1447164981202900,8,51.760609,-1.261319,64.165025,2.093571,1.511860,5.246830,5735843.191485,619992.740058,-64.165025,30U
1447164981402906,8,51.760610,-1.261323,64.266765,2.105826,1.513277,5.264064,5735843.323303,619992.451364,-64.266765,30U
1447164981602935,8,51.760590,-1.261291,61.751495,1.947424,1.534887,4.410948,5735841.128623,619994.728058,-61.751495,30U
1447164981802940,8,51.760591,-1.261295,61.743986,1.947675,1.535105,4.411010,5735841.223021,619994.419592,-61.743986,30U
1447164982002837,8,51.760592,-1.261300,61.755319,1.948643,1.534520,4.430233,5735841.354611,619994.109807,-61.755319,30U
1447164982202871,7,51.760591,-1.261306,61.452437,2.249165,1.662614,4.572308,5735841.222222,619993.673184,-61.452437,30U
1447164982402834,7,51.760593,-1.261311,61.425204,2.249194,1.662576,4.572548,5735841.376517,619993.369395,-61.425204,30U
1447164982602826,8,51.760632,-1.261342,67.196785,2.823957,1.617417,6.290174,5735845.718156,619991.077661,-67.196785,30U
1447164982802947,8,51.760634,-1.261347,67.187213,2.824242,1.617937,6.290336,5735845.906094,619990.761332,-67.187213,30U
1447164983002800,8,51.760636,-1.261351,67.196812,2.823966,1.617261,6.289848,5735846.110265,619990.440323,-67.196812,30U
1447164983202954,7,51.760638,-1.261356,67.178527,2.823797,1.617316,6.289316,5735846.351909,619990.121140,-67.178527,30U
1447164983402769,8,51.760605,-1.261331,61.674008,1.944735,1.532970,4.426070,5735842.699669,619991.928635,-61.674008,30U
1447164983602844,7,51.760612,-1.261338,63.600525,2.102392,1.558339,5.325484,5735843.506740,619991.404442,-63.600525,30U
1447164983802866,8,51.760610,-1.261340,61.688392,1.942666,1.532095,4.422369,5735843.303441,619991.293529,-61.688392,30U
1447164984002930,8,51.760613,-1.261344,61.650877,1.942067,1.532185,4.416862,5735843.643859,619990.988849,-61.650877,30U
1447164984202841,8,51.760617,-1.261349,61.693049,1.942082,1.532185,4.416821,5735844.005816,619990.668938,-61.693049,30U
1447164984402745,8,51.760620,-1.261353,61.739806,1.946746,1.532693,4.446439,5735844.401096,619990.354797,-61.739806,30U
1447164984602859,7,51.760659,-1.261387,67.162658,2.823746,1.617420,6.287951,5735848.658363,619987.940577,-67.162658,30U
1447164984802800,7,51.760663,-1.261391,67.165323,2.823689,1.617407,6.287713,5735849.054692,619987.662529,-67.165323,30U
1447164985002831,7,51.760667,-1.261394,67.130649,2.823467,1.617199,6.287315,5735849.469129,619987.401455,-67.130649,30U
1447164985202693,6,51.760718,-1.261410,76.171754,4.310760,1.697453,8.381464,5735855.197276,619986.183575,-76.171754,30U
1447164985402441,7,51.760674,-1.261401,67.137423,2.824224,1.617184,6.287784,5735850.310087,619986.907863,-67.137423,30U
1447164985602659,7,51.760648,-1.261377,63.565457,2.102188,1.558322,5.325104,5735847.405927,619988.627539,-63.565457,30U
1447164985802791,7,51.760652,-1.261380,63.547796,2.102143,1.558291,5.324786,5735847.846093,619988.419703,-63.547796,30U
1447164986002763,7,51.760656,-1.261383,63.548901,2.102050,1.558082,5.324811,5735848.273427,619988.217459,-63.548901,30U
1447164986202810,7,51.760660,-1.261385,63.597180,2.102733,1.559374,5.326178,5735848.701749,619988.033034,-63.597180,30U
1447164986402794,7,51.760669,-1.261376,61.940043,2.560235,2.310262,6.447390,5735849.814229,619988.634014,-61.940043,30U
1447164986602598,7,51.760674,-1.261380,62.265812,2.560063,2.286003,6.288906,5735850.271079,619988.369278,-62.265812,30U
1447164986802868,7,51.760677,-1.261381,61.922155,2.558980,2.285548,6.287465,5735850.698591,619988.285428,-61.922155,30U
1447164987002794,7,51.760681,-1.261383,61.894409,2.559270,2.285866,6.288145,5735851.110141,619988.130599,-61.894409,30U
1447164987202779,7,51.760685,-1.261385,61.783478,2.559147,2.285775,6.288117,5735851.557332,619988.004825,-61.783478,30U
1447164987402711,7,51.760689,-1.261386,61.578396,2.590755,2.252908,6.094314,5735852.019643,619987.933927,-61.578396,30U
1447164987602653,6,51.760706,-1.261392,60.411608,5.502740,2.182410,8.065771,5735853.902775,619987.467329,-60.411608,30U
1447164987802726,8,51.760698,-1.261391,61.854166,2.665763,2.114233,5.167079,5735852.991660,619987.561824,-61.854166,30U
1447164988002684,8,51.760702,-1.261390,61.207959,2.620502,2.111879,5.104441,5735853.432014,619987.568446,-61.207959,30U
1447164988202751,7,51.760701,-1.261398,59.915392,2.993706,2.485211,5.430585,5735853.322451,619987.051880,-59.915392,30U
1447164988402682,7,51.760707,-1.261402,61.284626,2.960945,2.477640,5.424461,5735853.988646,619986.734153,-61.284626,30U
1447164988602780,8,51.760716,-1.261395,60.823050,2.551122,2.131049,5.166145,5735854.981858,619987.229334,-60.823050,30U
1447164988802778,8,51.760721,-1.261397,60.837475,2.561000,2.133553,5.198707,5735855.471004,619987.061911,-60.837475,30U
1447164989002681,8,51.760731,-1.261394,61.424963,2.466337,2.091529,4.911766,5735856.581756,619987.217383,-61.424963,30U
1447164989202768,7,51.760736,-1.261396,62.090423,2.494955,2.598445,5.062424,5735857.179639,619987.082393,-62.090423,30U
1447164989402654,8,51.760740,-1.261401,62.038946,2.461351,2.198709,4.938310,5735857.569938,619986.729484,-62.038946,30U
1447164989602651,7,51.760746,-1.261402,62.445255,2.494592,2.562539,5.000314,5735858.315598,619986.666039,-62.445255,30U
1447164989802714,5,51.760769,-1.261402,59.213739,8.914267,3.555131,8.813334,5735860.833450,619986.604777,-59.213739,30U
1447164990002497,5,51.760763,-1.261413,60.344083,8.933857,3.572333,8.853315,5735860.194168,619985.874821,-60.344083,30U
1447164990202887,5,51.760762,-1.261422,61.934308,8.956110,3.632386,9.025545,5735860.061171,619985.249306,-61.934308,30U
1447164990402651,4,51.760641,-1.261541,81.105134,24.923460,13.737008,32.201378,5735846.408489,619977.374674,-81.105134,30U
1447164990602905,4,51.760641,-1.261541,81.105134,24.923460,13.737008,32.201378,5735846.408489,619977.374674,-81.105134,30U
1447164990802661,3,51.760641,-1.261541,81.105134,24.923460,13.737008,32.201378,5735846.408489,619977.374674,-81.105134,30U
1447164991002556,4,51.760641,-1.261541,81.105134,24.923460,13.737008,32.201378,5735846.408489,619977.374674,-81.105134,30U
1447164991202789,4,51.760634,-1.261575,85.981238,24.197556,13.085556,30.171772,5735845.536702,619975.048837,-85.981238,30U
1447164991402554,4,51.760662,-1.261552,81.834000,24.044249,12.975977,29.873461,5735848.684161,619976.550677,-81.834000,30U
1447164991602568,5,51.760766,-1.261470,67.694084,11.644690,7.629599,15.306026,5735860.377469,619981.928271,-67.694084,30U
1447164991802789,5,51.760769,-1.261477,68.570086,11.682518,7.644710,15.332547,5735860.721463,619981.449982,-68.570086,30U
1447164992002288,4,51.760802,-1.261454,66.654008,14.000029,8.702968,16.542360,5735864.476010,619982.918530,-66.654008,30U
1447164992202668,4,51.760793,-1.261459,66.200602,14.000127,8.699709,16.547169,5735863.430362,619982.615976,-66.200602,30U
1447164992402714,4,51.760796,-1.261467,67.990475,8.626684,6.645186,11.186274,5735863.692353,619982.024317,-67.990475,30U
1447164992602396,4,51.760814,-1.261460,66.935094,4.009164,5.388891,7.375698,5735865.728383,619982.475411,-66.935094,30U
1447164992802306,4,51.760828,-1.261454,65.999763,4.011181,5.387083,7.400720,5735867.329515,619982.822022,-65.999763,30U
1447164993002482,3,51.760830,-1.261454,65.689085,4.000833,5.384968,7.277710,5735867.512961,619982.860376,-65.689085,30U
1447164993202656,4,51.760826,-1.261456,65.181006,4.000769,5.384462,7.277462,5735867.116612,619982.693956,-65.181006,30U
1447164993402933,4,51.760826,-1.261456,65.181006,4.000769,5.384462,7.277462,5735867.116612,619982.693956,-65.181006,30U
1447164993602258,3,51.760826,-1.261456,65.181006,4.000769,5.384462,7.277462,5735867.116612,619982.693956,-65.181006,30U
1447164993802629,3,51.760846,-1.261460,65.573231,4.071329,5.403574,7.748100,5735869.338657,619982.406095,-65.573231,30U
1447164994002374,3,51.760848,-1.261465,66.144355,4.149682,5.427043,8.086280,5735869.543990,619982.059369,-66.144355,30U
1447164994202657,3,51.760848,-1.261465,66.144355,4.149682,5.427043,8.086280,5735869.543990,619982.059369,-66.144355,30U
1447164994402705,3,51.760848,-1.261465,66.144355,4.149682,5.427043,8.086280,5735869.543990,619982.059369,-66.144355,30U
1447164994602358,4,51.760865,-1.261479,68.581034,24.678709,20.039642,105.069374,5735871.401919,619981.055101,-68.581034,30U
1447164994802593,4,51.760865,-1.261479,68.581034,24.678709,20.039642,105.069374,5735871.401919,619981.055101,-68.581034,30U
1447164995002290,4,51.760865,-1.261479,68.581034,24.678709,20.039642,105.069374,5735871.401919,619981.055101,-68.581034,30U
1447164995202284,4,51.760864,-1.261472,62.957687,8.057608,7.675335,31.220978,5735871.270352,619981.500145,-62.957687,30U
1447164995402507,4,51.760868,-1.261484,65.730006,8.046016,7.671747,31.217779,5735871.670653,619980.663759,-65.730006,30U
1447164995602618,4,51.760875,-1.261487,66.335663,8.045979,7.673785,31.221987,5735872.471399,619980.418825,-66.335663,30U
1447164995802347,4,51.760876,-1.261487,65.057786,3.714939,5.835718,10.965056,5735872.647547,619980.456486,-65.057786,30U
1447164996002706,5,51.760878,-1.261483,62.882739,3.644592,5.814382,10.605847,5735872.793573,619980.684291,-62.882739,30U
1447164996202316,4,51.760882,-1.261486,63.143228,3.673429,5.823351,10.779772,5735873.273480,619980.467504,-63.143228,30U
1447164996402676,4,51.760885,-1.261493,64.119568,3.673436,5.823762,10.781192,5735873.644374,619980.024141,-64.119568,30U
1447164996602475,4,51.760881,-1.261498,63.966020,3.666464,5.822539,10.787859,5735873.158252,619979.653724,-63.966020,30U
1447164996802279,4,51.760880,-1.261500,62.962706,3.683150,5.827251,10.810712,5735872.975854,619979.544676,-62.962706,30U
1447164997002635,4,51.760880,-1.261501,62.195340,3.640111,5.814598,10.608382,5735873.058778,619979.469674,-62.195340,30U
1447164997202605,4,51.760880,-1.261504,61.934357,3.610106,5.806368,10.496270,5735873.018665,619979.229379,-61.934357,30U
1447164997402634,4,51.760873,-1.261506,60.061348,3.568552,5.794731,10.314985,5735872.235672,619979.172464,-60.061348,30U
1447164997602778,4,51.760880,-1.261510,60.888509,3.568304,5.794182,10.315237,5735872.974731,619978.850127,-60.888509,30U
1447164997802519,5,51.760887,-1.261519,63.147220,3.555211,5.790176,10.235631,5735873.744609,619978.228719,-63.147220,30U
1447164998002712,5,51.760885,-1.261526,63.854353,3.588990,5.799549,10.343391,5735873.592519,619977.757755,-63.854353,30U
1447164998202650,5,51.760900,-1.261525,63.698604,3.716947,5.750862,9.994028,5735875.214648,619977.791840,-63.698604,30U
1447164998402268,4,51.760786,-1.261631,81.014245,61.951138,37.132881,93.003387,5735862.391552,619970.742172,-81.014245,30U
1447164998602618,5,51.760880,-1.261544,65.474594,61.992836,37.147118,93.028954,5735872.997789,619976.472420,-65.474594,30U
1447164998802588,5,51.760787,-1.261638,80.983644,31.576651,17.939356,43.278088,5735862.427892,619970.245603,-80.983644,30U
1447164999002456,6,51.760795,-1.261628,77.762964,25.268488,13.789887,32.179684,5735863.385224,619970.928705,-77.762964,30U
1447164999202456,6,51.760900,-1.261546,63.348338,3.505642,5.072539,7.548418,5735875.213879,619976.336594,-63.348338,30U
1447164999402584,6,51.760899,-1.261545,62.426118,3.469718,5.050992,7.424481,5735875.102033,619976.398804,-62.426118,30U
1447164999602571,6,51.760897,-1.261547,62.329321,3.452403,5.044140,7.386741,5735874.871632,619976.246999,-62.329321,30U
1447164999802574,6,51.760895,-1.261555,63.054661,3.179925,4.549654,7.319975,5735874.632660,619975.729915,-63.054661,30U
1447165000002157,6,51.760899,-1.261549,62.441322,2.744097,3.714424,7.266612,5735875.069280,619976.128462,-62.441322,30U
1447165000202499,6,51.760892,-1.261546,60.472049,2.701686,3.714226,7.228819,5735874.247603,619976.334790,-60.472049,30U
1447165000402627,6,51.760893,-1.261552,60.886070,2.844184,3.704341,7.299446,5735874.411188,619975.944241,-60.886070,30U
1447165000602531,6,51.760896,-1.261554,61.057092,2.840601,3.707421,7.307082,5735874.768368,619975.755498,-61.057092,30U
1447165000802416,6,51.760896,-1.261555,60.796078,2.845760,3.716126,7.354648,5735874.660371,619975.689903,-60.796078,30U
1447165001002387,6,51.760895,-1.261561,62.543603,2.770054,3.711871,7.295203,5735874.593919,619975.290955,-62.543603,30U
1447165001202642,6,51.760893,-1.261558,62.369579,2.768851,3.692233,7.203281,5735874.335477,619975.494880,-62.369579,30U
1447165001402342,6,51.760893,-1.261568,63.267072,2.699481,3.677966,7.111876,5735874.354643,619974.790229,-63.267072,30U
1447165001602522,6,51.760892,-1.261573,63.386718,2.664092,3.696049,7.183944,5735874.197180,619974.473857,-63.386718,30U
1447165001802712,6,51.760890,-1.261572,62.521083,2.649064,3.681470,7.113953,5735874.006355,619974.534727,-62.521083,30U
1447165002002724,6,51.760890,-1.261578,63.112263,2.693253,3.694033,7.210471,5735874.026769,619974.116357,-63.112263,30U
1447165002202626,6,51.760890,-1.261580,63.613323,2.693236,3.689038,7.211403,5735873.954612,619973.997880,-63.613323,30U
1447165002402648,7,51.760887,-1.261583,63.815525,2.995931,3.703591,7.534258,5735873.676241,619973.763562,-63.815525,30U
1447165002602625,6,51.760896,-1.261591,63.753183,5.939866,3.591681,10.525407,5735874.643396,619973.243905,-63.753183,30U
1447165002802753,7,51.760884,-1.261592,64.866684,2.793663,3.545207,7.059514,5735873.308484,619973.210759,-64.866684,30U
1447165003002382,7,51.760873,-1.261591,65.654189,3.231544,3.425518,7.634734,5735872.122885,619973.281207,-65.654189,30U
1447165003202631,5,51.760898,-1.261572,57.041609,5.774900,2.561939,10.268056,5735874.937132,619974.539891,-57.041609,30U
1447165003402562,5,51.760899,-1.261573,57.500037,5.763693,2.560461,10.257479,5735875.031843,619974.461209,-57.500037,30U
1447165003602459,5,51.760901,-1.261571,56.562267,5.760753,2.560614,10.257447,5735875.252816,619974.615558,-56.562267,30U
1447165003802659,5,51.760904,-1.261571,57.063051,5.764511,2.604694,10.340302,5735875.534034,619974.601762,-57.063051,30U
1447165004002568,5,51.760899,-1.261581,58.680314,5.753143,2.585140,10.296868,5735875.027610,619973.880644,-58.680314,30U
1447165004202656,5,51.760894,-1.261585,58.947538,5.751502,2.611462,10.342147,5735874.472476,619973.646630,-58.947538,30U
1447165004402664,5,51.760891,-1.261602,62.119283,5.744913,2.554986,10.239022,5735874.059563,619972.484497,-62.119283,30U
1447165004602623,6,51.760891,-1.261602,61.927701,5.735582,2.553598,10.230692,5735874.060540,619972.500873,-61.927701,30U
1447165004802526,6,51.760897,-1.261588,59.423348,5.735387,2.567337,10.255775,5735874.777208,619973.412524,-59.423348,30U
1447165005002502,6,51.760899,-1.261586,58.928996,5.742651,2.631070,10.372097,5735874.998694,619973.574696,-58.928996,30U
1447165005202567,6,51.760898,-1.261588,59.200314,5.725804,2.520716,10.173475,5735874.921723,619973.399933,-59.200314,30U
1447165005402607,6,51.760894,-1.261585,59.227582,5.109931,2.495626,9.389521,5735874.421799,619973.657744,-59.227582,30U
