timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1446213144578874,8,51.760897,-1.261536,68.497829,2.878213,2.374415,7.322149,5735874.829347,619976.998148,-68.497829,30U
1446213144778881,8,51.760898,-1.261532,67.644070,2.891412,2.417378,7.430801,5735875.010153,619977.297060,-67.644070,30U
1446213144978781,8,51.760894,-1.261543,69.798736,2.890115,2.413439,7.421441,5735874.524531,619976.524410,-69.798736,30U
1446213145178921,8,51.760893,-1.261546,70.305444,2.890131,2.413401,7.421692,5735874.405314,619976.344732,-70.305444,30U
1446213145378792,8,51.760894,-1.261543,69.751221,2.872434,2.355302,7.275222,5735874.521486,619976.534041,-69.751221,30U
1446213145578820,8,51.760897,-1.261535,68.183005,2.872936,2.356769,7.279092,5735874.868134,619977.089393,-68.183005,30U
1446213145778943,8,51.760897,-1.261536,68.305945,2.872984,2.356727,7.280278,5735874.834178,619977.044774,-68.305945,30U
1446213145978349,8,51.760899,-1.261530,67.275250,2.869865,2.346545,7.254074,5735875.072871,619977.424513,-67.275250,30U
1446213146178486,8,51.760901,-1.261525,66.279550,2.869880,2.346515,7.254308,5735875.293727,619977.775681,-66.279550,30U
1446213146378625,8,51.760901,-1.261522,65.893892,2.862977,2.323419,7.196546,5735875.375848,619977.929947,-65.893892,30U
1446213146578763,8,51.760904,-1.261516,64.563862,2.863366,2.324391,7.199755,5735875.678912,619978.388581,-64.563862,30U
1446213146778726,8,51.760902,-1.261521,65.612686,2.861251,2.317315,7.182292,5735875.444061,619978.023570,-65.612686,30U
1446213146978415,8,51.760902,-1.261522,65.803385,2.861140,2.317241,7.182044,5735875.398742,619977.957750,-65.803385,30U
1446213147178553,8,51.760902,-1.261520,65.421324,2.861154,2.317214,7.182269,5735875.492629,619978.112249,-65.421324,30U
1446213147378690,8,51.760902,-1.261522,65.759341,2.859152,2.310099,7.164533,5735875.409013,619977.982328,-65.759341,30U
1446213147578793,8,51.760900,-1.261527,66.795333,2.852700,2.288426,7.110137,5735875.169045,619977.615980,-66.795333,30U
1446213147778931,8,51.760897,-1.261534,68.148301,2.862314,2.320158,7.191151,5735874.864866,619977.145978,-68.148301,30U
1446213147978937,8,51.760896,-1.261537,68.764113,2.861357,2.317108,7.183819,5735874.725457,619976.933120,-68.764113,30U
1446213148178909,8,51.760897,-1.261534,68.252890,2.861371,2.317081,7.184043,5735874.834856,619977.114008,-68.252890,30U
1446213148378843,8,51.760896,-1.261537,68.650949,2.859471,2.310953,7.168446,5735874.728301,619976.967294,-68.650949,30U
1446213148578786,8,51.760897,-1.261534,68.263182,2.874166,2.360007,7.291399,5735874.830471,619977.122683,-68.263182,30U
1446213148778923,8,51.760896,-1.261536,68.596521,2.855100,2.296187,7.131309,5735874.752932,619977.001725,-68.596521,30U
1446213148978900,8,51.760895,-1.261540,69.412100,2.860884,2.313971,7.180748,5735874.592301,619976.721461,-69.412100,30U
1446213149178736,8,51.760894,-1.261542,69.794402,2.860898,2.313944,7.180970,5735874.493729,619976.570079,-69.794402,30U
1446213149378872,8,51.760892,-1.261547,70.722498,2.855963,2.297323,7.140008,5735874.277311,619976.247884,-70.722498,30U
1446213149578881,8,51.760892,-1.261546,70.503866,2.860559,2.313224,7.179267,5735874.328423,619976.350048,-70.503866,30U
1446213149779017,8,51.760892,-1.261546,70.534459,2.849328,2.275684,7.083554,5735874.318808,619976.345506,-70.534459,30U
1446213149978787,8,51.760891,-1.261549,71.079283,2.844069,2.257340,7.037982,5735874.188228,619976.157197,-71.079283,30U
1446213150178922,8,51.760893,-1.261542,69.881776,2.844083,2.257322,7.038190,5735874.450603,619976.590501,-69.881776,30U
1446213150378950,8,51.760893,-1.261542,69.892624,2.849945,2.277875,7.088731,5735874.440462,619976.575139,-69.892624,30U
1446213150578938,8,51.760893,-1.261543,70.048280,2.849864,2.277812,7.088652,5735874.410063,619976.518277,-70.048280,30U
1446213150778955,8,51.760894,-1.261542,69.823744,2.841967,2.250591,7.020132,5735874.463709,619976.601236,-69.823744,30U
1446213150978731,8,51.760895,-1.261538,69.106865,2.843619,2.256341,7.034494,5735874.640990,619976.867351,-69.106865,30U
1446213151178858,8,51.760895,-1.261539,69.181377,2.843633,2.256323,7.034701,5735874.622536,619976.837264,-69.181377,30U
1446213151378709,8,51.760893,-1.261543,70.023593,2.840577,2.246104,7.009508,5735874.432788,619976.552027,-70.023593,30U
1446213151578836,8,51.760893,-1.261543,69.995319,2.843203,2.254913,7.031856,5735874.436358,619976.560083,-69.995319,30U
1446213151778815,8,51.760894,-1.261540,69.432835,2.843024,2.254785,7.031588,5735874.559028,619976.743923,-69.432835,30U
1446213151978799,8,51.760895,-1.261539,69.171461,2.843396,2.255301,7.034081,5735874.616711,619976.839058,-69.171461,30U
1446213152178867,8,51.760896,-1.261536,68.603675,2.843410,2.255283,7.034288,5735874.751640,619977.040788,-68.603675,30U
1446213152378837,7,51.760896,-1.261536,68.652923,2.945129,2.583451,7.870718,5735874.757241,619977.044379,-68.652923,30U
1446213152578926,8,51.760896,-1.261536,68.714727,2.847567,2.270066,7.070800,5735874.745838,619977.031039,-68.714727,30U
1446213152778791,8,51.760896,-1.261537,68.972251,2.841126,2.248039,7.015589,5735874.699958,619976.946156,-68.972251,30U
1446213152978835,8,51.760896,-1.261537,68.945094,2.841115,2.248008,7.015767,5735874.699538,619976.939318,-68.945094,30U
1446213153178807,8,51.760895,-1.261538,69.154636,2.841128,2.247991,7.015971,5735874.632340,619976.855371,-69.154636,30U
1446213153378572,8,51.760895,-1.261539,69.248934,2.835298,2.227957,6.965629,5735874.614639,619976.824298,-69.248934,30U
1446213153578704,8,51.760895,-1.261539,69.397390,2.840083,2.244248,7.006443,5735874.584373,619976.776381,-69.397390,30U
1446213153778623,8,51.760893,-1.261543,69.964521,2.837527,2.235559,6.984730,5735874.451135,619976.564059,-69.964521,30U
1446213153978693,8,51.760893,-1.261545,70.372210,2.831087,2.213443,6.929450,5735874.360694,619976.416631,-70.372210,30U
1446213154178458,8,51.760892,-1.261545,70.457472,2.831100,2.213430,6.929645,5735874.332684,619976.387292,-70.457472,30U
1446213154378460,8,51.760892,-1.261545,70.465715,2.831865,2.216268,6.937100,5735874.331803,619976.386990,-70.465715,30U
1446213154578591,8,51.760892,-1.261546,70.584859,2.832071,2.216548,6.938115,5735874.313090,619976.353830,-70.584859,30U
1446213154778647,8,51.760892,-1.261546,70.692124,2.832592,2.218154,6.942339,5735874.277001,619976.316948,-70.692124,30U
1446213154978655,8,51.760891,-1.261548,70.952153,2.838679,2.238715,6.994584,5735874.208661,619976.228869,-70.952153,30U
1446213155178600,8,51.760892,-1.261547,70.815278,2.838691,2.238699,6.994786,5735874.243689,619976.277040,-70.815278,30U
1446213155378675,8,51.760892,-1.261545,70.511372,2.836157,2.230725,6.974551,5735874.298634,619976.387956,-70.511372,30U
1446213155578805,8,51.760892,-1.261546,70.656865,2.834455,2.224314,6.959492,5735874.253173,619976.334936,-70.656865,30U
1446213155778627,8,51.760891,-1.261548,70.964432,2.835978,2.229302,6.972285,5735874.176761,619976.225522,-70.964432,30U
1446213155978757,8,51.760891,-1.261549,71.138768,2.826152,2.195807,6.887874,5735874.133117,619976.153296,-71.138768,30U
1446213156178678,8,51.760891,-1.261549,71.229512,2.826164,2.195797,6.888065,5735874.113788,619976.139574,-71.229512,30U
1446213156378743,8,51.760891,-1.261548,71.051943,2.829195,2.205894,6.913562,5735874.159509,619976.203289,-71.051943,30U
1446213156578689,8,51.760890,-1.261550,71.531446,2.829281,2.205928,6.914537,5735874.032266,619976.031113,-71.531446,30U
1446213156778692,8,51.760890,-1.261551,71.645137,2.829953,2.208443,6.920460,5735874.011847,619976.008341,-71.645137,30U
1446213156978760,8,51.760889,-1.261552,71.969833,2.826820,2.198146,6.894591,5735873.931054,619975.898595,-71.969833,30U
1446213157178740,8,51.760889,-1.261552,71.854573,2.826833,2.198135,6.894782,5735873.974921,619975.955429,-71.854573,30U
1446213157378843,8,51.760889,-1.261553,72.059175,2.825350,2.192980,6.881646,5735873.932690,619975.867662,-72.059175,30U
1446213157578738,8,51.760889,-1.261553,71.956157,2.836342,2.230655,6.976714,5735873.941182,619975.890753,-71.956157,30U
1446213157778821,8,51.760889,-1.261554,72.148399,2.836336,2.230633,6.977355,5735873.893154,619975.817786,-72.148399,30U
1446213157978726,8,51.760888,-1.261554,72.327969,2.825230,2.191959,6.880664,5735873.851842,619975.762055,-72.327969,30U
1446213158178711,8,51.760889,-1.261554,72.164189,2.825242,2.191949,6.880853,5735873.884499,619975.812964,-72.164189,30U
1446213158378786,8,51.760888,-1.261554,72.298471,2.826972,2.197769,6.895485,5735873.848463,619975.766349,-72.298471,30U
1446213158578694,8,51.760888,-1.261555,72.422581,2.826913,2.197772,6.895324,5735873.830347,619975.736545,-72.422581,30U
1446213158778701,8,51.760889,-1.261553,72.099544,2.834094,2.222527,6.958013,5735873.898428,619975.836979,-72.099544,30U
1446213158978674,8,51.760888,-1.261554,72.278911,2.834109,2.222514,6.957915,5735873.854196,619975.777087,-72.278911,30U
1446213159178717,8,51.760889,-1.261553,72.130523,2.834122,2.222500,6.958112,5735873.884128,619975.825196,-72.130523,30U
1446213159378662,8,51.760888,-1.261556,72.512445,2.827005,2.197646,6.896274,5735873.787998,619975.673694,-72.512445,30U
1446213159578644,8,51.760888,-1.261556,72.593511,2.825215,2.191756,6.881094,5735873.772219,619975.664463,-72.593511,30U
1446213159778771,8,51.760887,-1.261557,72.775338,2.824288,2.187247,6.871006,5735873.730558,619975.607096,-72.775338,30U
1446213159978898,8,51.760887,-1.261556,72.532677,2.835385,2.225165,6.967126,5735873.760515,619975.673199,-72.532677,30U
1446213160178958,8,51.760888,-1.261555,72.382002,2.835398,2.225151,6.967323,5735873.794668,619975.725616,-72.382002,30U
1446213160378973,8,51.760887,-1.261557,72.768746,2.825387,2.192073,6.882606,5735873.711274,619975.590078,-72.768746,30U
1446213160578841,8,51.760887,-1.261556,72.565082,2.829772,2.206377,6.919748,5735873.751464,619975.646964,-72.565082,30U
1446213160778947,8,51.760887,-1.261557,72.733691,2.834563,2.222968,6.961380,5735873.701879,619975.574610,-72.733691,30U
1446213160978932,8,51.760887,-1.261557,72.616096,2.833628,2.219329,6.952533,5735873.717495,619975.611132,-72.616096,30U
1446213161178900,8,51.760887,-1.261557,72.602626,2.833641,2.219316,6.952729,5735873.714092,619975.599476,-72.602626,30U
1446213161378931,8,51.760886,-1.261560,73.165651,2.824013,2.186068,6.869047,5735873.589070,619975.416737,-73.165651,30U
1446213161578941,8,51.760886,-1.261560,73.343372,2.826921,2.196685,6.895558,5735873.546751,619975.362291,-73.343372,30U
1446213161778919,8,51.760886,-1.261560,73.197816,2.834454,2.221771,6.959979,5735873.551856,619975.394369,-73.197816,30U
1446213161978919,8,51.760885,-1.261562,73.657384,2.825471,2.191969,6.883715,5735873.455867,619975.228846,-73.657384,30U
1446213162178871,8,51.760885,-1.261562,73.676083,2.825483,2.191960,6.883904,5735873.467026,619975.231215,-73.676083,30U
1446213162378954,8,51.760885,-1.261563,73.811617,2.828197,2.200996,6.906973,5735873.435248,619975.185907,-73.811617,30U
1446213162578948,8,51.760884,-1.261564,74.163274,2.828336,2.201060,6.907436,5735873.368526,619975.103419,-74.163274,30U
1446213162778944,8,51.760885,-1.261562,73.652963,2.840758,2.243119,7.014608,5735873.460465,619975.257566,-73.652963,30U
1446213162978545,8,51.760884,-1.261563,73.938586,2.830083,2.205374,6.922688,5735873.392015,619975.169337,-73.938586,30U
1446213163178669,8,51.760884,-1.261563,73.831667,2.830096,2.205362,6.922878,5735873.402192,619975.203471,-73.831667,30U
1446213163378793,8,51.760884,-1.261564,74.043000,2.829075,2.201932,6.913625,5735873.358983,619975.131297,-74.043000,30U
1446213163578806,8,51.760883,-1.261565,74.386320,2.827357,2.196037,6.898848,5735873.294170,619975.017740,-74.386320,30U
1446213163778930,8,51.760884,-1.261565,74.234304,2.827352,2.196024,6.898592,5735873.324475,619975.072636,-74.234304,30U
1446213163978793,8,51.760884,-1.261563,74.009199,2.835212,2.222673,6.966286,5735873.377806,619975.163549,-74.009199,30U
1446213164178830,8,51.760884,-1.261563,73.892977,2.835225,2.222659,6.966481,5735873.402217,619975.208634,-73.892977,30U
1446213164378776,8,51.760884,-1.261564,74.130935,2.832376,2.213344,6.942391,5735873.346505,619975.107546,-74.130935,30U
1446213164578899,8,51.760885,-1.261562,73.800289,2.841065,2.242677,7.017597,5735873.423646,619975.227106,-73.800289,30U
1446213164779023,8,51.760885,-1.261561,73.532310,2.840284,2.240024,7.011105,5735873.491391,619975.330317,-73.532310,30U
1446213164978952,8,51.760885,-1.261560,73.517571,2.840432,2.240075,7.011814,5735873.499310,619975.361104,-73.517571,30U
1446213165178879,8,51.760885,-1.261560,73.452333,2.840445,2.240059,7.012013,5735873.499731,619975.379764,-73.452333,30U
1446213165379002,8,51.760885,-1.261560,73.491283,2.840735,2.241710,7.015840,5735873.482656,619975.366007,-73.491283,30U
1446213165579020,8,51.760884,-1.261563,73.895899,2.826987,2.194471,6.895553,5735873.379198,619975.205799,-73.895899,30U
1446213165778990,8,51.760885,-1.261560,73.357244,2.836510,2.227401,6.979135,5735873.495567,619975.394051,-73.357244,30U
1446213165978989,8,51.760885,-1.261561,73.501692,2.831017,2.208745,6.931856,5735873.460491,619975.351474,-73.501692,30U
1446213166179004,8,51.760885,-1.261559,73.261887,2.831030,2.208733,6.932048,5735873.513765,619975.434468,-73.261887,30U
1446213166378927,8,51.760886,-1.261558,73.015471,2.836534,2.227729,6.981097,5735873.553704,619975.514109,-73.015471,30U
1446213166578971,8,51.760887,-1.261548,72.076388,3.002556,2.584367,9.458394,5735873.706272,619976.233979,-72.076388,30U
1446213166778916,8,51.760887,-1.261548,72.091046,3.002734,2.584416,9.458473,5735873.687051,619976.234285,-72.091046,30U
1446213166978876,8,51.760887,-1.261548,72.091288,3.002712,2.584318,9.458148,5735873.698202,619976.231832,-72.091288,30U
1446213167178890,8,51.760887,-1.261548,72.070653,3.002580,2.584219,9.457970,5735873.708328,619976.227078,-72.070653,30U
1446213167378873,8,51.760885,-1.261560,73.451718,2.825918,2.191970,6.889784,5735873.456510,619975.352267,-73.451718,30U
1446213167578885,8,51.760885,-1.261560,73.333932,2.825424,2.190593,6.886317,5735873.484839,619975.392953,-73.333932,30U
1446213167778872,8,51.760886,-1.261558,73.068320,2.829306,2.203603,6.919355,5735873.542829,619975.491524,-73.068320,30U
1446213167978800,7,51.760893,-1.261537,68.963022,2.946691,2.579307,7.891489,5735874.461329,619976.918181,-68.963022,30U
1446213168178920,7,51.760893,-1.261537,68.947900,2.946777,2.579293,7.891730,5735874.457313,619976.924624,-68.947900,30U
1446213168378666,7,51.760887,-1.261547,72.103202,3.002822,2.583887,9.456619,5735873.704897,619976.259570,-72.103202,30U
1446213168578786,7,51.760887,-1.261547,72.118807,3.002680,2.583743,9.456336,5735873.685085,619976.250943,-72.118807,30U
1446213168778842,7,51.760887,-1.261548,72.126596,3.002842,2.583757,9.456229,5735873.685853,619976.242063,-72.126596,30U
1446213168978837,7,51.760887,-1.261547,72.157269,3.002762,2.583660,9.456046,5735873.680901,619976.245409,-72.157269,30U
1446213169178773,7,51.760887,-1.261547,72.189638,3.002781,2.583599,9.455843,5735873.688163,619976.251027,-72.189638,30U
1446213169378820,7,51.760887,-1.261547,72.181830,3.002829,2.583555,9.455718,5735873.681134,619976.244082,-72.181830,30U
1446213169578623,7,51.760887,-1.261548,72.189270,3.002682,2.583404,9.455351,5735873.674619,619976.227424,-72.189270,30U
1446213169778743,7,51.760886,-1.261548,72.216888,3.002734,2.583318,9.455001,5735873.650465,619976.202966,-72.216888,30U
1446213169978543,7,51.760886,-1.261549,72.213710,3.002570,2.583194,9.454774,5735873.610463,619976.165813,-72.213710,30U
1446213170178662,7,51.760886,-1.261549,72.186719,3.002770,2.583277,9.455129,5735873.603105,619976.121994,-72.186719,30U
1446213170378781,7,51.760886,-1.261550,72.203333,3.002808,2.583296,9.455358,5735873.567018,619976.076846,-72.203333,30U
1446213170578488,7,51.760886,-1.261551,72.136413,3.002748,2.583187,9.455071,5735873.558092,619976.028352,-72.136413,30U
1446213170778606,7,51.760885,-1.261551,72.131133,3.003013,2.583305,9.454727,5735873.538048,619975.976112,-72.131133,30U
1446213170978418,7,51.760885,-1.261553,72.150485,3.003102,2.583192,9.454353,5735873.511780,619975.902425,-72.150485,30U
1446213171178536,7,51.760885,-1.261554,72.144406,3.003121,2.583131,9.454149,5735873.490804,619975.815956,-72.144406,30U
1446213171378654,7,51.760885,-1.261555,72.114996,3.003108,2.583113,9.454073,5735873.466138,619975.720874,-72.114996,30U
1446213171578691,7,51.760885,-1.261556,72.123539,3.002934,2.583064,9.454256,5735873.438017,619975.634019,-72.123539,30U
1446213171778621,7,51.760884,-1.261558,72.154882,3.002981,2.582916,9.453480,5735873.405032,619975.551297,-72.154882,30U
1446213171978611,7,51.760884,-1.261559,72.165793,3.003089,2.582990,9.453767,5735873.375614,619975.460521,-72.165793,30U
1446213172178387,7,51.760884,-1.261560,72.203388,3.003224,2.583064,9.453978,5735873.341118,619975.361951,-72.203388,30U
1446213172378504,7,51.760884,-1.261562,72.162259,3.003349,2.583172,9.454476,5735873.318946,619975.263222,-72.162259,30U
1446213172578621,7,51.760883,-1.261563,72.157634,3.003978,2.583347,9.454254,5735873.267837,619975.162192,-72.157634,30U
1446213172778739,7,51.760883,-1.261565,72.138037,3.003573,2.583043,9.453518,5735873.219729,619975.056444,-72.138037,30U
1446213172978749,7,51.760882,-1.261567,72.167653,3.003073,2.582614,9.452643,5735873.176812,619974.935631,-72.167653,30U
1446213173178808,7,51.760882,-1.261568,72.182491,3.003092,2.582553,9.452440,5735873.141991,619974.807869,-72.182491,30U
1446213173378677,7,51.760882,-1.261571,72.168711,3.003579,2.582592,9.452258,5735873.080086,619974.658403,-72.168711,30U
1446213173578660,7,51.760881,-1.261573,72.178196,3.003184,2.582458,9.452093,5735873.019429,619974.518437,-72.178196,30U
1446213173778649,7,51.760881,-1.261575,72.135325,3.003195,2.582522,9.452527,5735872.983608,619974.386261,-72.135325,30U
1446213173978752,7,51.760880,-1.261577,72.162947,3.003904,2.582757,9.452469,5735872.930895,619974.240034,-72.162947,30U
1446213174178726,7,51.760880,-1.261579,72.169565,3.003924,2.582696,9.452265,5735872.872316,619974.084850,-72.169565,30U
1446213174378739,7,51.760879,-1.261581,72.129247,3.004182,2.582873,9.452806,5735872.801123,619973.930247,-72.129247,30U
1446213174578820,8,51.760886,-1.261569,68.092935,2.939113,2.550344,7.823535,5735873.613120,619974.739753,-68.092935,30U
1446213174778757,8,51.760886,-1.261572,68.230532,2.939675,2.550775,7.822196,5735873.534674,619974.542209,-68.230532,30U
1446213174978704,8,51.760885,-1.261576,68.411690,2.940146,2.551026,7.823705,5735873.427815,619974.303269,-68.411690,30U
1446213175178694,8,51.760884,-1.261578,68.522772,2.940155,2.551167,7.823923,5735873.360491,619974.125334,-68.522772,30U
1446213175378809,8,51.760884,-1.261579,68.204486,2.924763,2.504713,7.701499,5735873.357071,619974.076437,-68.204486,30U
1446213175578749,8,51.760888,-1.261570,65.914538,2.834188,2.214085,6.951494,5735873.788141,619974.712101,-65.914538,30U
1446213175778865,8,51.760886,-1.261576,66.666224,2.832300,2.209009,6.938444,5735873.557237,619974.278975,-66.666224,30U
1446213175978823,8,51.760886,-1.261576,66.336455,2.832687,2.209574,6.940158,5735873.561356,619974.253487,-66.336455,30U
1446213176178658,8,51.760886,-1.261577,66.043360,2.832699,2.209562,6.940350,5735873.548845,619974.209618,-66.043360,30U
1446213176378773,8,51.760884,-1.261581,66.447056,2.836277,2.221763,6.972115,5735873.367629,619973.919010,-66.447056,30U
1446213176578728,8,51.760884,-1.261584,66.560007,2.832879,2.210315,6.942503,5735873.295369,619973.735533,-66.560007,30U
1446213176778843,8,51.760885,-1.261582,65.869038,2.833710,2.209160,6.939290,5735873.413663,619973.849606,-65.869038,30U
1446213176978707,8,51.760883,-1.261587,66.652464,2.835616,2.214388,6.952569,5735873.181570,619973.523157,-66.652464,30U
1446213177178821,8,51.760883,-1.261587,66.400345,2.835629,2.214376,6.952761,5735873.220570,619973.547276,-66.400345,30U
1446213177378936,8,51.760881,-1.261593,67.518540,2.837479,2.222628,6.974666,5735872.939636,619973.113785,-67.518540,30U
1446213177579001,8,51.760882,-1.261591,66.893246,2.833426,2.209293,6.940861,5735873.067723,619973.269862,-66.893246,30U
1446213177778950,8,51.760881,-1.261594,67.322839,2.832798,2.207776,6.937914,5735872.937777,619973.052078,-67.322839,30U
1446213177978921,8,51.760880,-1.261596,67.617593,2.831590,2.203342,6.926471,5735872.839377,619972.885204,-67.617593,30U
1446213178178966,8,51.760879,-1.261599,67.865111,2.831603,2.203331,6.926660,5735872.747652,619972.702319,-67.865111,30U
1446213178379020,8,51.760879,-1.261599,67.598214,2.829581,2.198211,6.914012,5735872.774952,619972.714351,-67.598214,30U
1446213178578941,8,51.760879,-1.261599,67.449457,2.828872,2.197656,6.912683,5735872.773990,619972.709407,-67.449457,30U
1446213178779023,8,51.760878,-1.261602,68.010092,2.827747,2.193119,6.900867,5735872.624500,619972.471961,-68.010092,30U
1446213178978994,8,51.760878,-1.261601,67.693744,2.827316,2.191823,6.897553,5735872.684115,619972.540686,-67.693744,30U
1446213179178964,8,51.760879,-1.261601,67.422856,2.827329,2.191814,6.897740,5735872.745342,619972.606115,-67.422856,30U
1446213179379072,8,51.760879,-1.261600,67.245307,2.825957,2.188766,6.890611,5735872.778424,619972.656051,-67.245307,30U
1446213179579004,8,51.760880,-1.261598,66.821900,2.825573,2.187388,6.887265,5735872.881071,619972.804131,-66.821900,30U
1446213179778932,8,51.760881,-1.261596,66.522051,2.825611,2.187390,6.887430,5735872.945850,619972.899581,-66.522051,30U
1446213179978900,8,51.760881,-1.261594,66.150908,2.825218,2.186331,6.884956,5735873.036546,619973.042592,-66.150908,30U
1446213180178964,8,51.760881,-1.261596,66.529417,2.825230,2.186322,6.885141,5735872.947231,619972.916357,-66.529417,30U
1446213180378475,8,51.760881,-1.261596,66.556083,2.824226,2.182909,6.876647,5735872.927880,619972.914195,-66.556083,30U
1446213180578586,8,51.760881,-1.261595,66.419842,2.824127,2.182097,6.874679,5735872.953170,619972.966465,-66.419842,30U
1446213180778698,8,51.760881,-1.261594,66.246559,2.823823,2.181226,6.872624,5735872.989546,619973.028299,-66.246559,30U
1446213180978810,8,51.760881,-1.261594,66.259981,2.823883,2.181247,6.872803,5735872.981510,619973.032788,-66.259981,30U
1446213181178922,8,51.760881,-1.261594,66.294841,2.823895,2.181240,6.872986,5735872.976700,619973.022241,-66.294841,30U
1446213181379000,8,51.760881,-1.261595,66.274689,2.823415,2.179441,6.868519,5735872.975716,619973.015181,-66.274689,30U
1446213181579038,8,51.760881,-1.261593,66.004035,2.822980,2.178267,6.865763,5735873.023253,619973.103404,-66.004035,30U
1446213181778982,8,51.760882,-1.261592,65.670781,2.823237,2.178668,6.866891,5735873.086648,619973.199075,-65.670781,30U
1446213181978986,8,51.760882,-1.261592,65.635868,2.822811,2.177354,6.863779,5735873.081913,619973.186992,-65.635868,30U
1446213182178826,8,51.760881,-1.261594,65.834609,2.822824,2.177347,6.863961,5735873.014289,619973.075656,-65.834609,30U
1446213182378937,8,51.760881,-1.261594,65.758703,2.822798,2.175231,6.858370,5735873.006810,619973.022031,-65.758703,30U
