timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1439388276802743,8,51.760612,-1.261289,69.019444,2.096219,1.599488,5.611715,5735843.532011,619994.787406,-69.019444,30U
1439388277002743,8,51.760612,-1.261294,69.012519,2.096183,1.599516,5.611886,5735843.605046,619994.483018,-69.012519,30U
1439388277202743,8,51.760613,-1.261298,69.026320,2.096096,1.599578,5.612195,5735843.715430,619994.155065,-69.026320,30U
1439388277402734,8,51.760615,-1.261303,69.007136,2.095829,1.599543,5.612220,5735843.833627,619993.821111,-69.007136,30U
1439388277602733,8,51.760616,-1.261308,69.012488,2.095708,1.599418,5.612236,5735844.003430,619993.491970,-69.012488,30U
1439388277802733,8,51.760618,-1.261313,69.010548,2.095806,1.599530,5.612389,5735844.178035,619993.148653,-69.010548,30U
1439388278002733,8,51.760620,-1.261318,69.028916,2.095770,1.599559,5.612560,5735844.355821,619992.780547,-69.028916,30U
1439388278202628,8,51.760621,-1.261323,69.052658,2.095696,1.599604,5.612752,5735844.563504,619992.418519,-69.052658,30U
1439388278402628,8,51.760624,-1.261329,69.038724,2.095564,1.599614,5.613225,5735844.816034,619992.051017,-69.038724,30U
1439388278602628,8,51.760626,-1.261334,69.028888,2.095549,1.599648,5.613372,5735845.088528,619991.685712,-69.028888,30U
1439388278802627,8,51.760629,-1.261339,69.010040,2.095546,1.599792,5.613603,5735845.393276,619991.314860,-69.010040,30U
1439388279002627,8,51.760632,-1.261344,68.997514,2.095510,1.599821,5.613774,5735845.737096,619990.956436,-68.997514,30U
1439388279202627,8,51.760636,-1.261349,69.025223,2.095432,1.599832,5.613815,5735846.086950,619990.588612,-69.025223,30U
1439388279402626,8,51.760639,-1.261354,69.023089,2.095339,1.599803,5.613801,5735846.466555,619990.231429,-69.023089,30U
1439388279602626,8,51.760643,-1.261359,69.031445,2.095872,1.600197,5.614357,5735846.879524,619989.866516,-69.031445,30U
1439388279802626,8,51.760647,-1.261364,68.998616,2.095556,1.600117,5.614530,5735847.350270,619989.511465,-68.998616,30U
1439388280002625,8,51.760652,-1.261369,68.978917,2.095520,1.600145,5.614700,5735847.829721,619989.173102,-68.978917,30U
1439388280202625,8,51.760656,-1.261374,68.990017,2.098780,1.601611,5.615480,5735848.329301,619988.845417,-68.990017,30U
1439388280402625,8,51.760661,-1.261378,69.024003,2.098669,1.601525,5.615470,5735848.850020,619988.523317,-69.024003,30U
1439388280602625,8,51.760666,-1.261382,69.023824,2.101812,1.603288,5.617045,5735849.413387,619988.229067,-69.023824,30U
1439388280802624,6,51.760666,-1.261392,69.444983,3.160314,2.108407,5.855484,5735849.355957,619987.581780,-69.444983,30U
1439388281002624,8,51.760671,-1.261396,69.420231,3.160429,2.108585,5.855743,5735849.981942,619987.293829,-69.420231,30U
1439388281202624,7,51.760677,-1.261399,69.438668,3.160121,2.108438,5.855944,5735850.640998,619987.037466,-69.438668,30U
1439388281402623,6,51.760683,-1.261402,69.442723,3.160037,2.108441,5.856350,5735851.332149,619986.826671,-69.442723,30U
1439388281602623,6,51.760691,-1.261404,69.432183,3.159774,2.107903,5.855102,5735852.124214,619986.669721,-69.432183,30U
1439388281802623,6,51.760697,-1.261407,69.514323,3.160498,2.109029,5.855742,5735852.814367,619986.449726,-69.514323,30U
1439388282002622,6,51.760703,-1.261410,69.497371,3.160390,2.109011,5.856833,5735853.544804,619986.203786,-69.497371,30U
1439388282202622,7,51.760709,-1.261414,69.544368,3.167889,2.117872,5.857962,5735854.187692,619985.917174,-69.544368,30U
1439388282402622,5,51.760669,-1.261485,71.894338,7.066402,5.963079,6.541903,5735849.571449,619981.155738,-71.894338,30U
1439388282602621,5,51.760675,-1.261488,71.897009,7.066748,5.963362,6.542417,5735850.294444,619980.919003,-71.897009,30U
1439388282802621,5,51.760682,-1.261490,71.915140,7.066316,5.964182,6.543993,5735851.039352,619980.770516,-71.915140,30U
1439388283002621,5,51.760688,-1.261495,71.693817,7.066439,5.987925,6.579839,5735851.685832,619980.403002,-71.693817,30U
1439388283202621,5,51.760694,-1.261497,71.736510,7.066421,5.984763,6.575754,5735852.400550,619980.236970,-71.736510,30U
1439388283402620,4,51.760687,-1.261620,61.119656,7.568040,16.367516,20.663641,5735851.406930,619971.801708,-61.119656,30U
1439388283602620,5,51.760708,-1.261502,71.538216,7.072964,6.021190,6.625858,5735853.861204,619979.826329,-71.538216,30U
1439388283802620,4,51.760700,-1.261622,61.257444,7.627710,16.514227,20.686018,5735852.779066,619971.565383,-61.257444,30U
1439388284002619,3,51.760704,-1.261621,61.309525,7.626996,16.512690,20.685726,5735853.223630,619971.671945,-61.309525,30U
1439388284202619,3,51.760704,-1.261621,61.309525,7.626996,16.512690,20.685726,5735853.223630,619971.671945,-61.309525,30U
1439388284402619,3,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388284602618,2,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388284802618,2,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388285002618,2,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388285202617,3,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388285402617,3,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388285602617,4,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388285802616,5,51.760721,-1.261596,62.436229,7.807422,16.869013,20.763832,5735855.200286,619973.337031,-62.436229,30U
1439388286002616,5,51.760928,-1.261307,54.536724,21.388302,31.334381,8.888111,5735878.722476,619992.712945,-54.536724,30U
1439388286202616,6,51.760893,-1.261349,57.713809,14.141194,19.745264,8.999135,5735874.664102,619989.931949,-57.713809,30U
1439388286402616,6,51.760817,-1.261530,59.347145,13.236424,17.997149,8.934266,5735865.928280,619977.605153,-59.347145,30U
1439388286602615,5,51.760813,-1.261509,60.989079,7.393859,8.630874,8.065874,5735865.574990,619979.109411,-60.989079,30U
1439388286802615,6,51.760829,-1.261493,61.907811,5.989539,7.621875,6.425269,5735867.318755,619980.129063,-61.907811,30U
1439388287002615,5,51.760839,-1.261467,65.625978,11.814260,12.789218,13.053820,5735868.475034,619981.905395,-65.625978,30U
1439388287202614,4,51.760827,-1.261524,70.313938,12.136574,16.490452,20.720625,5735867.046468,619978.035622,-70.313938,30U
1439388287402614,4,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388287602614,3,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388287802613,3,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388288002613,3,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388288202613,4,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388288402612,3,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388288602612,3,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388288802612,4,51.760832,-1.261509,71.468146,12.130919,16.488617,20.718826,5735867.682514,619979.030636,-71.468146,30U
1439388289002611,5,51.760859,-1.261555,64.767134,12.103968,20.797647,26.672222,5735870.645273,619975.802077,-64.767134,30U
1439388289202611,4,51.760869,-1.261531,61.660580,12.123468,20.852282,26.672583,5735871.764634,619977.459193,-61.660580,30U
1439388289402611,5,51.760874,-1.261539,62.163259,9.645356,13.098689,16.154238,5735872.302255,619976.855754,-62.163259,30U
1439388289602611,5,51.760885,-1.261524,60.757814,9.632374,13.072154,16.151846,5735873.590242,619977.894512,-60.757814,30U
1439388289802610,5,51.760886,-1.261538,61.947544,8.833611,9.986105,11.745440,5735873.613264,619976.928657,-61.947544,30U
1439388290002610,5,51.760900,-1.261526,59.764217,5.987951,7.235096,7.702163,5735875.197841,619977.726210,-59.764217,30U
1439388290202610,6,51.760912,-1.261531,59.814172,6.178755,6.217772,5.598438,5735876.518231,619977.284554,-59.814172,30U
1439388290402609,5,51.760882,-1.261547,62.940600,8.328030,10.090559,6.688708,5735873.153825,619976.282685,-62.940600,30U
1439388290602609,5,51.760888,-1.261553,61.181163,7.681657,6.318230,7.536345,5735873.812583,619975.857990,-61.181163,30U
1439388290802609,5,51.760888,-1.261565,63.765179,7.674415,6.256211,7.465284,5735873.785396,619975.014214,-63.765179,30U
1439388291002608,6,51.760881,-1.261610,73.363736,7.177755,5.842480,7.300343,5735872.935858,619971.975373,-73.363736,30U
1439388291202608,5,51.760883,-1.261578,67.480724,4.138710,2.291373,6.536204,5735873.277294,619974.173825,-67.480724,30U
1439388291402608,4,51.760887,-1.261576,67.204871,5.605991,2.272873,7.874090,5735873.720167,619974.296170,-67.204871,30U
1439388291602607,5,51.760888,-1.261573,67.063848,5.594039,2.311771,8.030528,5735873.825493,619974.470557,-67.063848,30U
1439388291802607,5,51.760886,-1.261580,67.176398,5.583500,2.307710,8.038141,5735873.549913,619974.003775,-67.176398,30U
1439388292002607,5,51.760889,-1.261577,60.913355,5.607257,2.410337,8.534026,5735873.938955,619974.179488,-60.913355,30U
1439388292202607,5,51.760890,-1.261576,60.768787,5.597697,2.412024,8.470083,5735873.975946,619974.260681,-60.768787,30U
1439388292402606,5,51.760887,-1.261582,61.547755,5.592594,2.411230,8.469966,5735873.634685,619973.884436,-61.547755,30U
1439388292602606,5,51.760886,-1.261586,62.319578,4.981234,2.137910,8.390425,5735873.495689,619973.568895,-62.319578,30U
1439388292802606,7,51.760888,-1.261589,62.588852,4.384948,1.901619,8.409973,5735873.820385,619973.390171,-62.588852,30U
1439388293002605,7,51.760887,-1.261596,63.613110,4.001953,1.891601,7.947474,5735873.622829,619972.884466,-63.613110,30U
1439388293202605,7,51.760892,-1.261592,64.526212,4.003468,1.922709,8.025557,5735874.231923,619973.152864,-64.526212,30U
1439388293402605,7,51.760891,-1.261609,63.956371,4.504628,11.845706,42.095867,5735874.029488,619971.996768,-63.956371,30U
1439388293602604,7,51.760888,-1.261626,60.721597,4.502120,11.862605,42.123726,5735873.686318,619970.853623,-60.721597,30U
1439388293802604,7,51.760887,-1.261607,63.535531,3.592286,7.298232,24.382797,5735873.642922,619972.126266,-63.535531,30U
1439388294002604,7,51.760880,-1.261592,62.929097,2.595935,1.907142,6.503824,5735872.833223,619973.165545,-62.929097,30U
1439388294202603,7,51.760877,-1.261594,62.164087,2.590143,1.910633,6.507350,5735872.498389,619973.038934,-62.164087,30U
1439388294402603,7,51.760880,-1.261593,61.906310,2.583671,1.943269,6.555895,5735872.903231,619973.099548,-61.906310,30U
1439388294602603,7,51.760880,-1.261596,62.195616,2.527534,1.972747,6.589031,5735872.891675,619972.926417,-62.195616,30U
1439388294802602,6,51.760890,-1.261598,63.511907,3.299301,5.228346,14.424906,5735874.019242,619972.726708,-63.511907,30U
1439388295002602,6,51.760883,-1.261629,60.291015,3.217904,5.202297,15.565041,5735873.130786,619970.643009,-60.291015,30U
1439388295202602,7,51.760885,-1.261641,57.209170,3.207593,5.202022,15.558189,5735873.317867,619969.797391,-57.209170,30U
1439388295402561,6,51.760881,-1.261650,54.775364,3.191324,5.192910,15.539012,5735872.938692,619969.199557,-54.775364,30U
1439388295602561,7,51.760872,-1.261590,67.731889,2.765306,1.876713,6.871226,5735872.026368,619973.315524,-67.731889,30U
1439388295802561,7,51.760868,-1.261592,66.912954,2.758323,1.911858,6.943264,5735871.560830,619973.209912,-66.912954,30U
1439388296002560,7,51.760878,-1.261591,65.754043,2.606593,2.043458,6.859107,5735872.615103,619973.245978,-65.754043,30U
1439388296202560,7,51.760878,-1.261594,65.538162,2.565487,2.044856,6.805688,5735872.635324,619973.066582,-65.538162,30U
1439388296402559,7,51.760881,-1.261593,66.350333,2.550042,1.997968,6.702800,5735872.962144,619973.095526,-66.350333,30U
1439388296602559,7,51.760875,-1.261587,66.418788,2.555506,1.949455,6.621670,5735872.364372,619973.517142,-66.418788,30U
1439388296802559,7,51.760870,-1.261587,65.858736,2.545812,2.025506,6.757415,5735871.719668,619973.574588,-65.858736,30U
1439388297002558,7,51.760869,-1.261585,65.492848,2.570292,2.045160,6.831763,5735871.712579,619973.721885,-65.492848,30U
1439388297202558,7,51.760867,-1.261581,66.579402,2.516836,2.044943,6.753582,5735871.397829,619974.009860,-66.579402,30U
1439388297402557,7,51.760866,-1.261578,66.941562,2.502393,1.940328,6.540398,5735871.293072,619974.215415,-66.941562,30U
1439388297602557,7,51.760868,-1.261577,67.834972,2.497587,1.939494,6.535321,5735871.532005,619974.281245,-67.834972,30U
1439388297802557,7,51.760869,-1.261578,68.484817,2.468608,1.923545,6.467494,5735871.686929,619974.173957,-68.484817,30U
1439388298002556,7,51.760865,-1.261577,68.865072,2.468562,1.923588,6.467653,5735871.246045,619974.248662,-68.865072,30U
1439388298202556,7,51.760866,-1.261577,67.915273,2.486264,2.023562,6.684945,5735871.309980,619974.233085,-67.915273,30U
1439388298402556,7,51.760865,-1.261572,68.764934,2.487457,2.023408,6.686012,5735871.259224,619974.608006,-68.764934,30U
1439388298602555,7,51.760863,-1.261576,68.458342,2.475359,1.989521,6.607450,5735870.995832,619974.367194,-68.458342,30U
1439388298802555,7,51.760864,-1.261576,68.842653,2.468204,1.966121,6.556728,5735871.123014,619974.342318,-68.842653,30U
1439388299002554,7,51.760863,-1.261573,68.438575,2.465662,1.946003,6.520470,5735870.968515,619974.534542,-68.438575,30U
1439388299202554,7,51.760860,-1.261574,67.677761,2.437204,1.900806,6.400618,5735870.728937,619974.476557,-67.677761,30U
1439388299402554,7,51.760856,-1.261559,72.638795,2.404759,1.799095,7.833611,5735870.294199,619975.518387,-72.638795,30U
1439388299602553,7,51.760858,-1.261562,73.083363,2.404892,1.798945,7.831186,5735870.504037,619975.334895,-73.083363,30U
1439388299802553,7,51.760855,-1.261561,72.560186,2.431794,1.778695,7.896120,5735870.139411,619975.379302,-72.560186,30U
1439388300002552,7,51.760864,-1.261578,67.750860,2.451311,1.888350,6.400168,5735871.163674,619974.179578,-67.750860,30U
1439388300202552,7,51.760865,-1.261580,67.398620,2.416860,1.935161,6.441178,5735871.236121,619974.036298,-67.398620,30U
1439388300402552,7,51.760866,-1.261580,67.574117,2.404216,1.907015,6.375737,5735871.375864,619974.030294,-67.574117,30U
1439388300602551,7,51.760866,-1.261578,67.752535,2.420662,1.904615,6.394520,5735871.359935,619974.186812,-67.752535,30U
1439388300802551,7,51.760864,-1.261580,67.204915,2.418321,1.904547,6.391030,5735871.124112,619974.079614,-67.204915,30U
1439388301002550,7,51.760864,-1.261579,67.976560,2.405890,1.883060,6.340020,5735871.158829,619974.162966,-67.976560,30U
1439388301202550,7,51.760861,-1.261577,68.080341,2.418043,1.962152,6.500106,5735870.826423,619974.241249,-68.080341,30U
1439388301402550,7,51.760859,-1.261576,67.839715,2.440484,1.938510,6.489542,5735870.548871,619974.326425,-67.839715,30U
1439388301602549,7,51.760859,-1.261575,67.872642,2.459442,2.038701,6.705791,5735870.539671,619974.423129,-67.872642,30U
1439388301802549,7,51.760858,-1.261573,67.954748,2.416300,1.873439,6.341633,5735870.431406,619974.526208,-67.954748,30U
1439388302002549,7,51.760858,-1.261575,67.691615,2.404306,1.873294,6.325245,5735870.460872,619974.443943,-67.691615,30U
1439388302202548,7,51.760858,-1.261575,67.342975,2.414199,1.853192,6.300866,5735870.409628,619974.419652,-67.342975,30U
1439388302402548,7,51.760862,-1.261573,68.423749,2.411151,1.846780,6.287468,5735870.907046,619974.529195,-68.423749,30U
1439388302602547,7,51.760861,-1.261570,68.965551,2.404674,1.848810,6.283457,5735870.851137,619974.764922,-68.965551,30U
1439388302802547,7,51.760864,-1.261569,69.765161,2.399846,1.860789,6.300807,5735871.084566,619974.819254,-69.765161,30U
1439388303002547,7,51.760862,-1.261568,69.977163,2.397131,1.856133,6.290725,5735870.876383,619974.913904,-69.977163,30U
1439388303202546,7,51.760861,-1.261567,69.981330,2.415264,1.856225,6.315054,5735870.810033,619974.940702,-69.981330,30U
1439388303402546,7,51.760863,-1.261567,70.090689,2.379383,1.839594,6.239583,5735871.051329,619974.986427,-70.090689,30U
1439388303602545,7,51.760863,-1.261565,70.080175,2.377002,1.834882,6.229706,5735871.008126,619975.073676,-70.080175,30U
1439388303802545,7,51.760863,-1.261565,70.027311,2.377389,1.825506,6.215405,5735870.984316,619975.098707,-70.027311,30U
1439388304002545,7,51.760862,-1.261565,70.093095,2.376444,1.831601,6.226918,5735870.922105,619975.117054,-70.093095,30U
1439388304202544,7,51.760863,-1.261564,70.071999,2.367579,1.827729,6.210620,5735871.034571,619975.144695,-70.071999,30U
1439388304402544,7,51.760863,-1.261565,69.855240,2.368290,1.827576,6.211629,5735871.004178,619975.081034,-69.855240,30U
1439388304602544,7,51.760863,-1.261565,70.250540,2.360678,1.824223,6.198659,5735871.056104,619975.089511,-70.250540,30U
1439388304802543,7,51.760863,-1.261565,70.332401,2.358967,1.821360,6.192767,5735871.031230,619975.124596,-70.332401,30U
1439388305002543,7,51.760864,-1.261564,70.345132,2.357018,1.825986,6.199506,5735871.112874,619975.176328,-70.345132,30U
1439388305202542,7,51.760864,-1.261563,70.601390,2.358316,1.827579,6.205299,5735871.135949,619975.210905,-70.601390,30U
1439388305402542,7,51.760864,-1.261563,70.730020,2.347292,1.816226,6.172822,5735871.087852,619975.233740,-70.730020,30U
1439388305602542,7,51.760863,-1.261563,70.616395,2.363835,1.816496,6.194510,5735871.063541,619975.251607,-70.616395,30U
1439388305802541,7,51.760864,-1.261562,71.080699,2.354420,1.814123,6.179076,5735871.194633,619975.269862,-71.080699,30U
1439388306002541,7,51.760865,-1.261562,71.333825,2.354377,1.814161,6.179232,5735871.208650,619975.328056,-71.333825,30U
1439388306202540,7,51.760864,-1.261561,71.433522,2.332475,1.810303,6.149840,5735871.190258,619975.362638,-71.433522,30U
1439388306402540,7,51.760864,-1.261560,71.474995,2.325809,1.802380,6.129690,5735871.187747,619975.431997,-71.474995,30U
1439388306602540,7,51.760865,-1.261560,71.594177,2.323124,1.806226,6.133400,5735871.253989,619975.436432,-71.594177,30U
1439388306802539,7,51.760865,-1.261559,71.853767,2.327553,1.806231,6.139305,5735871.239718,619975.477878,-71.853767,30U
1439388307002539,7,51.760865,-1.261560,71.882275,2.327511,1.806269,6.139465,5735871.226885,619975.457606,-71.882275,30U
1439388307202538,7,51.760865,-1.261558,72.168196,2.323239,1.803629,6.132669,5735871.303854,619975.556807,-72.168196,30U
